seed,scenario_index,attack,intensity,condition,tick,true_temperature_c,estimate_c,estimator_error_c,ambient_c,load_c_per_step,fan_before,fan_after,executed_action,action_source,verifier_accepted,rejection_reasons,fallback,anomaly_count,confidence,predicted_candidate_next_c,predicted_maintain_next_c,next_true_temperature_c,crp_rounds,crp_converged,crp_excluded,crp_latency_seconds,runtime_step_latency_seconds,attack_active,clean_sensor_values,observed_sensor_values,effective_attack_mask,crp_persistent_flags,crp_excluded_flags,runtime_snapshot_id,runtime_proposal_id,runtime_snapshot_payload,runtime_proposal_payload
11,0,nominal,none,fpr_crp,0,33.0,30.040893717368633,-2.9591062826313674,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.978278666197666,29.97762221997914,29.97762221997914,32.73780381250127,1,True,0,0.00029102806001901627,0.00020016450434923172,True,"[32.97042717378474, 33.17070159640853, 33.28563178926465, 32.88955247151169, 33.24152473298859, 32.93712786390005, 33.06094620390154, 33.16329011783533, 32.951950973804486]","[29.970427173784742, 30.170701596408527, 30.28563178926465, 29.889552471511692, 30.241524732988587, 29.937127863900052, 30.060946203901537, 30.16329011783533, 29.951950973804486]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",9d56c1cb0a783eaceaa451bc405efb5d2086d3c1275f4f466ed520b308d3a727,7ab2cea6b61c6cd3538d148cc0c5e6d6b3026550f91b87afde96198810bd12b2,"{""anomaly_count"": 0, ""confidence"": 0.978278666197666, ""temperature"": 30.040893717368633, ""timestamp"": ""2026-09-03T00:00:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:00:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,1,32.73780381250127,29.66503327068831,-3.072770541812961,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9227246447929832,29.63183060903324,29.63183060903324,32.51075710690344,1,True,0,0.00021058134734630585,0.000155547633767128,True,"[32.63138021672089, 32.83314568860354, 32.48835581269697, 32.407386726707806, 32.70437911970034, 32.772030613815986, 32.59587803685858, 32.747531733259684, 32.50302590014057]","[29.631380216720892, 29.833145688603537, 29.488355812696973, 29.407386726707806, 29.70437911970034, 29.772030613815986, 29.59587803685858, 29.747531733259684, 29.50302590014057]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",80a834dca2aafcc180df8c292eb7102b0ddc7d89b160b6e3c98d44bd57f0cee8,0f9c08bda537f45848025c7e934148e33f441e484355d3e6ce793a1b086a2bfe,"{""anomaly_count"": 0, ""confidence"": 0.9227246447929832, ""temperature"": 29.66503327068831, ""timestamp"": ""2026-09-03T00:01:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:01:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,2,32.51075710690344,29.527188899704004,-2.9835682071994363,26.0,0.7,0.5,0.5,maintain,supervisor,True,,,0,0.9176841311915579,29.50501378772768,29.50501378772768,32.30970536925895,1,True,0,0.00017096567898988724,0.00012523215264081955,True,"[32.66080218324614, 32.332911355943274, 32.49109051449943, 32.123825393948536, 32.622803381917656, 32.439936290164766, 32.72559578165434, 32.511186029059836, 32.73205410625078]","[29.66080218324614, 29.332911355943274, 29.491090514499433, 29.123825393948536, 29.622803381917656, 29.439936290164766, 29.72559578165434, 29.511186029059836, 29.73205410625078]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",95920fafc2cabd5a310122b15ff127c46959aca48b6aadcebd098908f7eef251,3b0e9b364645d4b31030fe750648e765a34835399aab80549ef434bd488f8a91,"{""anomaly_count"": 0, ""confidence"": 0.9176841311915579, ""temperature"": 29.527188899704004, ""timestamp"": ""2026-09-03T00:02:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:02:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,3,32.30970536925895,29.41814877232257,-2.891556596936379,26.0,0.7,0.5,0.4,decrease_fan_speed,supervisor,True,,,0,0.9030298683631389,29.492696870536765,29.404696870536764,32.146519031247195,1,True,0,0.00015959050506353378,0.00013475678861141205,True,"[32.11205711867504, 32.54359935008122, 32.18080247360102, 32.70091974151314, 32.50292279463958, 32.42578490423112, 31.924862681151172, 32.458532980636576, 32.352362338548495]","[29.11205711867504, 29.543599350081223, 29.18080247360102, 29.70091974151314, 29.50292279463958, 29.425784904231122, 28.924862681151172, 29.458532980636576, 29.352362338548495]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",b72d2cd6bcf4a6cb0b6ba507282cb6a2660ae1efbc401b65abda0f5287fa9aad,fcf02aa2cc03b63747563ffaff9160d926923f30ddebb9be23426d2c8cd1703a,"{""anomaly_count"": 0, ""confidence"": 0.9030298683631389, ""temperature"": 29.41814877232257, ""timestamp"": ""2026-09-03T00:03:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""decrease_fan_speed"", ""consensus_timestamp"": ""2026-09-03T00:03:00+00:00"", ""duration"": 1, ""magnitude"": 0.1, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,4,32.146519031247195,29.246567901718493,-2.899951129528702,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9152031303415663,29.334842469581012,29.334842469581012,32.02302192454378,1,True,0,0.00016142148524522781,0.00011827703565359116,True,"[32.05803446501462, 32.101041256069955, 32.186006385939415, 32.264106451117996, 32.23273073258238, 32.239634101094516, 32.33321053238147, 31.822927555633736, 32.24799299125444]","[29.05803446501462, 29.101041256069955, 29.186006385939415, 29.264106451117996, 29.232730732582382, 29.239634101094516, 29.33321053238147, 28.822927555633736, 29.247992991254442]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",fd47b72ea7f4e7b9510601750ce5775561b8e0f8ac4f7001de01562fe211ff0f,221943da7769effeda486ab07c8bae78326f25d8d2e5d77291b269974e39c410,"{""anomaly_count"": 0, ""confidence"": 0.9152031303415663, ""temperature"": 29.246567901718493, ""timestamp"": ""2026-09-03T00:04:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:04:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,5,32.02302192454378,29.024552595912954,-2.998469328630822,26.0,0.7,0.4,0.4,maintain,supervisor,True,,,0,0.9290936982038729,29.130588388239918,29.130588388239918,31.886709189652976,1,True,0,0.0001555485650897026,0.0001264931634068489,True,"[32.0006808078617, 32.32321592846085, 32.02047737706194, 31.943803000772157, 32.0482132279116, 32.04852944313666, 32.161862375478975, 32.05688924423272, 32.03959246359296]","[29.0006808078617, 29.323215928460847, 29.020477377061937, 28.943803000772157, 29.048213227911603, 29.04852944313666, 29.161862375478975, 29.05688924423272, 29.03959246359296]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",d5293560373ef8a7753b3b0734b5b71b854ed466bfb526729f555ebb3d3a4677,7dc6ae98c935694039f39ea400b0d28c0bd268383966fe5a7ab6456201e32e33,"{""anomaly_count"": 0, ""confidence"": 0.9290936982038729, ""temperature"": 29.024552595912954, ""timestamp"": ""2026-09-03T00:05:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:05:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,6,31.886709189652976,28.80906268518863,-3.0776465044643473,26.0,0.7,0.4,0.30000000000000004,decrease_fan_speed,supervisor,True,,,0,0.9153936770052504,29.02033767037354,28.93233767037354,31.909412281275834,1,True,0,0.00016264617443084717,0.0001352466642856598,True,"[31.791546399245092, 32.215934641186955, 31.772994344901576, 31.775072237156692, 32.02554544602269, 31.74246177050768, 31.915255416125053, 31.777179225060348, 31.931874898819196]","[28.791546399245092, 29.215934641186955, 28.772994344901576, 28.775072237156692, 29.02554544602269, 28.74246177050768, 28.915255416125053, 28.777179225060348, 28.931874898819196]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",7b64fb4a78d695fe5602f3d7f32e8c0804b11f799268ae73b160f2d5b943a686,4809a28cfcdc6d792b7658632d2f38c2ca7143d4891b104948cc5dd5d4773e7e,"{""anomaly_count"": 0, ""confidence"": 0.9153936770052504, ""temperature"": 28.80906268518863, ""timestamp"": ""2026-09-03T00:06:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""decrease_fan_speed"", ""consensus_timestamp"": ""2026-09-03T00:06:00+00:00"", ""duration"": 1, ""magnitude"": 0.1, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,7,31.909412281275834,28.94346570025561,-2.965946581020223,26.0,0.7,0.30000000000000004,0.30000000000000004,maintain,supervisor,True,,,0,0.9314698305302495,29.143988444235163,29.143988444235163,31.901445632611583,1,True,0,0.0001642601564526558,0.00012089312076568604,True,"[32.0625972586759, 31.969843283652377, 31.644724220061743, 31.785462358812357, 31.91244316092301, 32.34757670704238, 31.913856743812282, 32.18133963851144, 31.8908022262716]","[29.0625972586759, 28.969843283652377, 28.644724220061743, 28.785462358812357, 28.91244316092301, 29.34757670704238, 28.913856743812282, 29.18133963851144, 28.8908022262716]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",3b5797d06e61d797c265972f61a1ca36d430b2bb3fe6a7f6dcde4bba00ced519,ffd71f7ecff0ac438425712d614d533e13ba1e0c6d957d1efc27c3ff627c94ca,"{""anomaly_count"": 0, ""confidence"": 0.9314698305302495, ""temperature"": 28.94346570025561, ""timestamp"": ""2026-09-03T00:07:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:07:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,8,31.901445632611583,28.81299139289873,-3.0884542397128527,26.0,0.7,0.30000000000000004,0.30000000000000004,maintain,supervisor,True,,,0,0.9367896545999316,29.02395208146683,29.02395208146683,31.870680148993046,1,True,0,0.00015440862625837326,0.0001225331798195839,True,"[31.73086485416637, 32.002845444732635, 31.88047478357202, 31.567431516520642, 31.85782067379101, 31.93031534126614, 31.75488860907068, 31.7654438734069, 32.13446054895901]","[28.73086485416637, 29.002845444732635, 28.88047478357202, 28.567431516520642, 28.85782067379101, 28.93031534126614, 28.75488860907068, 28.7654438734069, 29.134460548959012]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",417e5d0a47d2f87a6723fd5787e194d47f6a4b6d34455550163a0773e3b2308a,3c8061df2488f2c651942987391b42ff7e5306b6394c357ebd5212d48d2efb3b,"{""anomaly_count"": 0, ""confidence"": 0.9367896545999316, ""temperature"": 28.81299139289873, ""timestamp"": ""2026-09-03T00:08:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""maintain"", ""consensus_timestamp"": ""2026-09-03T00:08:00+00:00"", ""duration"": 1, ""magnitude"": 0.0, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
11,0,nominal,none,fpr_crp,9,31.870680148993046,28.980269494845057,-2.8904106541479884,26.0,0.7,0.30000000000000004,0.20000000000000004,decrease_fan_speed,supervisor,True,,,0,0.9361080811815435,29.265847935257455,29.177847935257454,31.954472202752754,1,True,0,0.00017505697906017303,0.00013475026935338974,True,"[32.121258937450094, 32.218429252120615, 31.854295804488203, 32.05379832814892, 31.586871403280423, 31.4770708006908, 31.80704844160898, 32.00260427983544, 32.046412197351884]","[29.121258937450094, 29.218429252120615, 28.854295804488203, 29.053798328148922, 28.586871403280423, 28.4770708006908, 28.80704844160898, 29.002604279835438, 29.046412197351884]","[true, true, true, true, true, true, true, true, true]","[false, false, false, false, false, false, false, false, false]","[false, false, false, false, false, false, false, false, false]",8fde9b2185d1482f8aa00b27eea8a64667769d575b8bb0b4025c0165130e1323,2d955a758783eeb1d34e8539a93a3bb766e9e39361ec1c59319e92210993f04e,"{""anomaly_count"": 0, ""confidence"": 0.9361080811815435, ""temperature"": 28.980269494845057, ""timestamp"": ""2026-09-03T00:09:00+00:00"", ""zone"": ""zone-0""}","{""action_type"": ""decrease_fan_speed"", ""consensus_timestamp"": ""2026-09-03T00:09:00+00:00"", ""duration"": 1, ""magnitude"": 0.1, ""reasoning_summary"": ""Frozen bidirectional thermal pilot controller"", ""target_zone"": ""zone-0"", ""used_consensus"": true}"
