scenario,seed,attack_type,attack_ratio,sensor_noise_level,sensors_per_group,alpha,method,mae,rmse,median_absolute_error,p95_absolute_error,max_absolute_error,beta
full_seed101_bias_0p1_noise0p1_s5_a0p3_b0p8,101,bias,0.1,0.1,5,0.3,crp,1.7626268134227294,1.838567579606963,1.6659867656620362,2.496622538502625,2.5856445900776754,0.8
full_seed101_bias_0p1_noise0p1_s9_a0p2_b0p7,101,bias,0.1,0.1,9,0.2,fpr_owa,1.7131557465842209,1.7607889024167125,1.6216881717871552,2.3895547005391755,2.6068524826656265,0.7
full_seed101_bias_0p1_noise0p1_s9_a0p2_b0p7,101,bias,0.1,0.1,9,0.2,crp,1.7164745440055167,1.7644895355049908,1.6216881717871552,2.3895547005391755,2.6068524826656265,0.7
full_seed101_bias_0p1_noise0p1_s9_a0p3_b0p8,101,bias,0.1,0.1,9,0.3,fpr_owa,1.744239095612078,1.810534899220776,1.6160641797705488,2.4780983731805595,2.539427961443164,0.8
full_seed101_bias_0p1_noise0p1_s9_a0p3_b0p8,101,bias,0.1,0.1,9,0.3,crp,1.7454231969170422,1.8119292784761003,1.6160641797705488,2.4780983731805595,2.539427961443164,0.8
full_seed101_bias_0p1_noise0p25_s13_a0p2_b0p7,101,bias,0.1,0.25,13,0.2,fpr_owa,1.134370672004685,1.184962124752771,1.1262025979673025,1.75234456813075,1.93807001433504,0.7
full_seed101_bias_0p1_noise0p25_s13_a0p2_b0p7,101,bias,0.1,0.25,13,0.2,crp,1.1362135158653597,1.186538527938804,1.1296482346124856,1.7407436347150458,1.93807001433504,0.7
full_seed101_bias_0p1_noise0p25_s13_a0p3_b0p8,101,bias,0.1,0.25,13,0.3,fpr_owa,1.3606577430636164,1.4449374455091757,1.3149504072830376,2.148530051422654,2.348715633380049,0.8
full_seed101_bias_0p1_noise0p25_s13_a0p3_b0p8,101,bias,0.1,0.25,13,0.3,crp,1.3609427785686783,1.4452656845110767,1.2998548677199278,2.136763797702655,2.348715633380049,0.8
full_seed101_bias_0p1_noise0p25_s5_a0p2_b0p7,101,bias,0.1,0.25,5,0.2,fpr_owa,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_bias_0p1_noise0p25_s5_a0p2_b0p7,101,bias,0.1,0.25,5,0.2,crp,1.7336143413815548,1.8099001257236491,1.6922920438569655,2.55417172044426,2.7327033676123493,0.7
full_seed101_bias_0p1_noise0p25_s5_a0p3_b0p8,101,bias,0.1,0.25,5,0.3,fpr_owa,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_bias_0p1_noise0p25_s5_a0p3_b0p8,101,bias,0.1,0.25,5,0.3,crp,1.7299506229173902,1.809798933912468,1.6661550456250218,2.56977910378971,2.767724316695624,0.8
full_seed101_bias_0p1_noise0p25_s9_a0p2_b0p7,101,bias,0.1,0.25,9,0.2,fpr_owa,1.6879290218740823,1.7475129365778548,1.5943346499091635,2.411736744351193,2.5823984057279774,0.7
full_seed101_bias_0p1_noise0p25_s9_a0p2_b0p7,101,bias,0.1,0.25,9,0.2,crp,1.6905781903876809,1.750432606324223,1.5943346499091635,2.411736744351193,2.5823984057279774,0.7
full_seed101_bias_0p1_noise0p25_s9_a0p3_b0p8,101,bias,0.1,0.25,9,0.3,fpr_owa,1.725427253212176,1.7956921250954652,1.611748537758249,2.453655764154209,2.671886585904733,0.8
full_seed101_bias_0p1_noise0p25_s9_a0p3_b0p8,101,bias,0.1,0.25,9,0.3,crp,1.726692581785802,1.7971580398152127,1.611748537758249,2.453655764154209,2.671886585904733,0.8
full_seed101_bias_0p1_noise0p5_s13_a0p2_b0p7,101,bias,0.1,0.5,13,0.2,fpr_owa,1.2072584099527317,1.273721972248634,1.164900758904721,1.8874874349884891,2.221630566581403,0.7
full_seed101_bias_0p1_noise0p5_s13_a0p2_b0p7,101,bias,0.1,0.5,13,0.2,crp,1.2195953631974523,1.2890057162276858,1.2002142855225602,1.932716217916138,2.3158592540409093,0.7
full_seed101_bias_0p1_noise0p5_s13_a0p3_b0p8,101,bias,0.1,0.5,13,0.3,fpr_owa,1.325444308251786,1.4215220887269708,1.2768421337661944,2.1780102585617818,2.4987166291150835,0.8
full_seed101_bias_0p1_noise0p5_s13_a0p3_b0p8,101,bias,0.1,0.5,13,0.3,crp,1.3411598782318856,1.4408200360569137,1.271773327129068,2.2173759325975926,2.638924195582395,0.8
full_seed101_bias_0p1_noise0p5_s5_a0p2_b0p7,101,bias,0.1,0.5,5,0.2,fpr_owa,1.709271226509631,1.8044491280747168,1.6461929187271442,2.6895015239178703,3.020868080479137,0.7
full_seed101_bias_0p1_noise0p5_s5_a0p2_b0p7,101,bias,0.1,0.5,5,0.2,crp,1.7108937448554966,1.806884459017612,1.6461929187271442,2.6986287482273794,3.020868080479137,0.7
full_seed101_bias_0p1_noise0p5_s5_a0p3_b0p8,101,bias,0.1,0.5,5,0.3,fpr_owa,1.703342370087818,1.80311874125599,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_bias_0p1_noise0p5_s5_a0p3_b0p8,101,bias,0.1,0.5,5,0.3,crp,1.70423412637046,1.8045258351022189,1.6345246869770231,2.725174442138963,3.089570498033422,0.8
full_seed101_bias_0p1_noise0p5_s9_a0p2_b0p7,101,bias,0.1,0.5,9,0.2,fpr_owa,1.6740815376245135,1.7484949178543567,1.5876695195774304,2.4759125240650213,2.774723130858848,0.7
full_seed101_bias_0p1_noise0p5_s9_a0p2_b0p7,101,bias,0.1,0.5,9,0.2,crp,1.6763465025973108,1.7519181906750303,1.607666295219731,2.5118744099284567,2.7704657387066534,0.7
full_seed101_bias_0p1_noise0p5_s9_a0p3_b0p8,101,bias,0.1,0.5,9,0.3,fpr_owa,1.7002527703064454,1.7793274287900822,1.6326205385463677,2.60260037386507,2.899386382569466,0.8
full_seed101_bias_0p1_noise0p5_s9_a0p3_b0p8,101,bias,0.1,0.5,9,0.3,crp,1.7021630043867697,1.7824678480066378,1.6326205385463677,2.60260037386507,2.899386382569466,0.8
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,fpr_owa,0.9798105620883404,1.0403060853043713,0.8891274085871712,1.5976442639919717,1.7056900502596406,0.7
full_seed101_bias_0p2_noise0p1_s13_a0p2_b0p7,101,bias,0.2,0.1,13,0.2,crp,0.977513660278968,1.0368556246447496,0.8891274085871712,1.5944812369907106,1.7056900502596406,0.7
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,fpr_owa,1.145571566714465,1.247681749391894,1.0099968070706522,2.033270501072068,2.142828786129591,0.8
full_seed101_bias_0p2_noise0p1_s13_a0p3_b0p8,101,bias,0.2,0.1,13,0.3,crp,1.1352505359334926,1.239629367197691,1.0099968070706522,2.0317301855912464,2.142828786129591,0.8
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,fpr_owa,1.7137869759559945,1.7795393424278434,1.6009027411088603,2.4449080454817262,2.605168287783102,0.7
full_seed101_bias_0p2_noise0p1_s5_a0p2_b0p7,101,bias,0.2,0.1,5,0.2,crp,1.7161737156308532,1.7822485682052926,1.6009027411088603,2.4449080454817262,2.605168287783102,0.7
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,fpr_owa,1.7465013778979313,1.815729063950368,1.646020178650197,2.4769472000329715,2.5855766739862327,0.8
full_seed101_bias_0p2_noise0p1_s5_a0p3_b0p8,101,bias,0.2,0.1,5,0.3,crp,1.747347644267557,1.8167440181443857,1.646020178650197,2.4769472000329715,2.5855766739862327,0.8
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,fpr_owa,1.6229969839786564,1.6731800006743869,1.5098584284162573,2.3802103808800967,2.504841460449386,0.7
full_seed101_bias_0p2_noise0p1_s9_a0p2_b0p7,101,bias,0.2,0.1,9,0.2,crp,1.6291571995809555,1.6797922466765471,1.5204830831302425,2.3802103808800967,2.504841460449386,0.7
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,fpr_owa,1.666878832051958,1.729147550283599,1.5638040939910431,2.4709163614723675,2.539427961443164,0.8
full_seed101_bias_0p2_noise0p1_s9_a0p3_b0p8,101,bias,0.2,0.1,9,0.3,crp,1.672485576300069,1.7355692047925633,1.5638040939910431,2.4709163614723675,2.539427961443164,0.8
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,fpr_owa,1.002751431652364,1.0771860368329285,0.925067235325392,1.7598419083712806,1.93807001433504,0.7
full_seed101_bias_0p2_noise0p25_s13_a0p2_b0p7,101,bias,0.2,0.25,13,0.2,crp,1.0010437871351363,1.0757366132301427,0.9295461397347232,1.7524638013672085,1.93807001433504,0.7
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,fpr_owa,1.138027277995512,1.2464620970861282,0.9999972206977612,2.148530051422654,2.348715633380049,0.8
full_seed101_bias_0p2_noise0p25_s13_a0p3_b0p8,101,bias,0.2,0.25,13,0.3,crp,1.127139017839016,1.238478776517037,0.9999972206977612,2.148530051422654,2.348715633380049,0.8
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,fpr_owa,1.693356201101288,1.7643673400350972,1.5924318401393318,2.4945243726440607,2.713322161879084,0.7
full_seed101_bias_0p2_noise0p25_s5_a0p2_b0p7,101,bias,0.2,0.25,5,0.2,crp,1.6967499003658617,1.7680352479708323,1.5924318401393318,2.4945243726440607,2.713322161879084,0.7
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,fpr_owa,1.7268151803120182,1.8003055069833422,1.6325889233925834,2.533361552251704,2.767724316695624,0.8
full_seed101_bias_0p2_noise0p25_s5_a0p3_b0p8,101,bias,0.2,0.25,5,0.3,crp,1.7274758617411408,1.8010475413343765,1.6325889233925834,2.533361552251704,2.767724316695624,0.8
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,fpr_owa,1.624887379113754,1.6896756969515827,1.5147816129314686,2.4324882517854496,3.0701399908280944,0.7
full_seed101_bias_0p2_noise0p25_s9_a0p2_b0p7,101,bias,0.2,0.25,9,0.2,crp,1.6266482502107047,1.6906718579506426,1.5267019982512258,2.4225240080014565,3.0701399908280944,0.7
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,fpr_owa,1.663161673497533,1.730350536258689,1.538752725886162,2.4317161055377188,2.741795684953831,0.8
full_seed101_bias_0p2_noise0p25_s9_a0p3_b0p8,101,bias,0.2,0.25,9,0.3,crp,1.6662997125432115,1.7338678442987998,1.538752725886162,2.4317161055377188,2.741795684953831,0.8
full_seed101_bias_0p2_noise0p5_s13_a0p2_b0p7,101,bias,0.2,0.5,13,0.2,fpr_owa,1.0745553698992794,1.1698901230622811,1.0294662004766575,1.8718843985509568,2.3691642861580315,0.7
full_seed101_bias_0p2_noise0p5_s13_a0p2_b0p7,101,bias,0.2,0.5,13,0.2,crp,1.090052931700048,1.1820234375252645,1.055055091335377,1.872994161882759,2.3691642861580315,0.7
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,fpr_owa,1.1324984301331535,1.244175371475511,1.033924722124861,2.1256516406144925,3.033902587784595,0.8
full_seed101_bias_0p2_noise0p5_s13_a0p3_b0p8,101,bias,0.2,0.5,13,0.3,crp,1.148220523259019,1.260694102549888,1.0478096693202965,2.1669007249504166,3.033902587784595,0.8
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,fpr_owa,1.67296640555292,1.7598802145444017,1.5775002723468172,2.558268149259076,3.020868080479137,0.7
full_seed101_bias_0p2_noise0p5_s5_a0p2_b0p7,101,bias,0.2,0.5,5,0.2,crp,1.6724275151639687,1.7602755798023744,1.5891042872571717,2.6110484605560407,3.020868080479137,0.7
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,fpr_owa,1.712722644043706,1.8042581463980296,1.651041500278442,2.6756641174090787,3.089570498033422,0.8
full_seed101_bias_0p2_noise0p5_s5_a0p3_b0p8,101,bias,0.2,0.5,5,0.3,crp,1.712112435276338,1.8044855428377025,1.651041500278442,2.6756641174090787,3.089570498033422,0.8
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,fpr_owa,1.643418115654815,1.732407798037465,1.5408889685436915,2.625378007415964,3.585793215755493,0.7
full_seed101_bias_0p2_noise0p5_s9_a0p2_b0p7,101,bias,0.2,0.5,9,0.2,crp,1.6386596308542982,1.7198871522413204,1.5534993192969058,2.5118744099284567,3.243731858815193,0.7
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,fpr_owa,1.6566365984650242,1.7360025869996492,1.5631541072171211,2.584237882047676,2.964108270147804,0.8
full_seed101_bias_0p2_noise0p5_s9_a0p3_b0p8,101,bias,0.2,0.5,9,0.3,crp,1.6556373299870832,1.7328150526831645,1.5678645036188223,2.5206387925489344,2.899386382569466,0.8
full_seed101_bias_0p3_noise0p1_s13_a0p2_b0p7,101,bias,0.3,0.1,13,0.2,fpr_owa,1.195270206395294,1.2273574111018626,1.1999700094968535,1.603376899036027,1.7056900502596406,0.7
full_seed101_bias_0p3_noise0p1_s13_a0p2_b0p7,101,bias,0.3,0.1,13,0.2,crp,1.180301297400995,1.2146351274339775,1.1904778122942603,1.5978673426214305,1.7056900502596406,0.7
full_seed101_bias_0p3_noise0p1_s13_a0p3_b0p8,101,bias,0.3,0.1,13,0.3,fpr_owa,1.0472724382639464,1.1939398766951272,0.8911459995950823,2.033270501072068,2.142828786129591,0.8
full_seed101_bias_0p3_noise0p1_s13_a0p3_b0p8,101,bias,0.3,0.1,13,0.3,crp,1.0339918473846414,1.180272696755411,0.8736664477568706,2.0317301855912464,2.142828786129591,0.8
full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,101,bias,0.3,0.1,5,0.2,fpr_owa,2.30536101452348,2.4712255721894447,2.3481020394723235,3.857129154402629,4.021662643008527,0.7
full_seed101_bias_0p3_noise0p1_s5_a0p2_b0p7,101,bias,0.3,0.1,5,0.2,crp,2.284948486675927,2.4480750278468246,2.3091385400590507,3.857129154402629,4.021662643008527,0.7
full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,101,bias,0.3,0.1,5,0.3,fpr_owa,1.9995824487508471,2.0956040140571544,1.977457959384276,3.102679330001708,3.2707927675086617,0.8
full_seed101_bias_0p3_noise0p1_s5_a0p3_b0p8,101,bias,0.3,0.1,5,0.3,crp,1.9914346520868864,2.086129627881212,1.977457959384276,3.102679330001708,3.2707927675086617,0.8
full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,101,bias,0.3,0.1,9,0.2,fpr_owa,1.9339695944024529,1.9961326502195809,1.936366117463456,2.728483033155865,2.8856628646521503,0.7
full_seed101_bias_0p3_noise0p1_s9_a0p2_b0p7,101,bias,0.3,0.1,9,0.2,crp,1.9272851261915196,1.9889085518798677,1.9357987979506024,2.728483033155865,2.8856628646521503,0.7
full_seed101_bias_0p3_noise0p1_s9_a0p3_b0p8,101,bias,0.3,0.1,9,0.3,fpr_owa,1.629053715424894,1.6904873805080467,1.5177154006771214,2.4709163614723675,2.539427961443164,0.8
full_seed101_bias_0p3_noise0p1_s9_a0p3_b0p8,101,bias,0.3,0.1,9,0.3,crp,1.6362109644855574,1.6985534159704891,1.5177154006771214,2.4709163614723675,2.539427961443164,0.8
full_seed101_bias_0p3_noise0p25_s13_a0p2_b0p7,101,bias,0.3,0.25,13,0.2,fpr_owa,1.2117147620169,1.2538455678435625,1.208536474943161,1.7632989542236357,2.2648107955012766,0.7
full_seed101_bias_0p3_noise0p25_s13_a0p2_b0p7,101,bias,0.3,0.25,13,0.2,crp,1.190805596600092,1.236610213592578,1.2040711628410683,1.7632989542236357,2.2648107955012766,0.7
full_seed101_bias_0p3_noise0p25_s13_a0p3_b0p8,101,bias,0.3,0.25,13,0.3,fpr_owa,1.0329927198736648,1.190633665510172,0.9135930699157148,2.148530051422654,2.348715633380049,0.8
full_seed101_bias_0p3_noise0p25_s13_a0p3_b0p8,101,bias,0.3,0.25,13,0.3,crp,1.0177696835247363,1.1762046798078658,0.8893225827909591,2.148530051422654,2.348715633380049,0.8
full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,101,bias,0.3,0.25,5,0.2,fpr_owa,2.26426460786899,2.4320440648265857,2.2895568640239308,3.755877172272047,4.089892749263723,0.7
full_seed101_bias_0p3_noise0p25_s5_a0p2_b0p7,101,bias,0.3,0.25,5,0.2,crp,2.245034697999172,2.4103858927899333,2.255787894348132,3.755877172272047,4.089892749263723,0.7
full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,101,bias,0.3,0.25,5,0.3,fpr_owa,1.962661068921756,2.0603340049340253,1.9474957875925047,3.0150265003683017,3.356559521571116,0.8
full_seed101_bias_0p3_noise0p25_s5_a0p3_b0p8,101,bias,0.3,0.25,5,0.3,crp,1.955777534069544,2.0523075287298127,1.9474957875925047,3.0150265003683017,3.356559521571116,0.8
full_seed101_bias_0p3_noise0p25_s9_a0p2_b0p7,101,bias,0.3,0.25,9,0.2,fpr_owa,1.9182759041184776,1.995743781287376,1.935348055667319,2.764961302244434,3.8957933064215537,0.7
full_seed101_bias_0p3_noise0p25_s9_a0p2_b0p7,101,bias,0.3,0.25,9,0.2,crp,1.9096144658138845,1.9866875429579025,1.918148872138667,2.764961302244434,3.8957933064215537,0.7
full_seed101_bias_0p3_noise0p25_s9_a0p3_b0p8,101,bias,0.3,0.25,9,0.3,fpr_owa,1.6416137120148198,1.715789588541181,1.534226511205273,2.4640197873819445,3.62678250755328,0.8
full_seed101_bias_0p3_noise0p25_s9_a0p3_b0p8,101,bias,0.3,0.25,9,0.3,crp,1.64338111715344,1.717401309122838,1.534226511205273,2.453655764154209,3.62678250755328,0.8
full_seed101_bias_0p3_noise0p5_s13_a0p2_b0p7,101,bias,0.3,0.5,13,0.2,fpr_owa,1.2557508118206528,1.3216023844538252,1.240801419563994,2.015274085532845,2.434935337336376,0.7
full_seed101_bias_0p3_noise0p5_s13_a0p2_b0p7,101,bias,0.3,0.5,13,0.2,crp,1.2525666274367244,1.3310894510391529,1.2337141448452211,2.0512663792264973,2.606439705055734,0.7
